1.583600, 2.507800, 2.045700, -0.462100, 0.326400, 12.812000, 35.300000, 13790.000000
0.455800, 2.585400, 1.520600, -1.064800, 0.365600, -26.608000, 339.400000, 23875.000000
0.123200, 0.054200, 0.088700, 0.034500, 0.378600, 13.304000, 597.000000, 15925.000000
-1.906800, 1.454000, -0.226400, -1.680400, 0.378600, -12.812000, 756.800000, 4607.000000
-2.000800, 2.337400, 0.168300, -2.169100, 0.378600, 26.115000, 843.500000, 4220.000000
-3.216400, 2.170400, -0.523000, -2.693400, 0.417800, 13.304000, 869.900000, 15.000000
0.898200, 1.236400, 1.067300, -0.169100, 0.326400, -13.304000, 842.300000, -4152.000000
-1.063600, -0.158600, -0.611100, -0.452500, 0.339500, -25.624000, 756.400000, -4563.000000
1.741200, 0.174800, 0.958000, 0.783200, 0.274200, 13.304000, 592.200000, -15807.000000
1.537200, 0.467800, 1.002500, 0.534700, 0.417800, 25.624000, 332.200000, -11919.000000
0.376600, 0.511400, 0.444000, -0.067400, 0.313300, 26.608000, 31.000000, -14383.000000
0.814600, 1.028200, 0.921400, -0.106800, 0.378600, 26.116000, 8.700000, 5859.000000
-1.061600, 2.169200, 0.553800, -1.615400, 0.404700, -13.304000, 272.400000, 24936.000000
-1.110200, -0.297400, -0.703800, -0.406400, 0.457000, 0.000000, 555.700000, 17446.000000
-2.454600, 2.571400, 0.058400, -2.513000, 0.313300, 0.492000, 732.500000, 10391.000000
-2.695200, -1.487200, -2.091200, -0.604000, 0.300300, 1.968000, 830.800000, 2563.000000
-3.223400, 0.870400, -1.176500, -2.046900, 0.548400, -26.116000, 869.000000, 843.000000
1.571000, 0.726400, 1.148700, 0.422300, 0.274200, 0.000000, 852.600000, -1639.000000
-1.321600, 2.148200, 0.413300, -1.734900, 0.378600, 0.000000, 778.000000, -8026.000000
-0.303800, 2.172000, 0.934100, -1.237900, 0.352500, -13.304000, 633.900000, -7148.000000
1.596400, 0.452800, 1.024600, 0.571800, 0.339500, 26.116000, 390.300000, -22382.000000
0.733800, 0.667200, 0.700500, 0.033300, 0.391700, -13.305000, 0.000000, 13.000000
-0.936200, 1.928600, 0.496200, -1.432400, 0.300300, 0.492000, 172.100000, 12363.000000
-2.918400, 2.820200, -0.049100, -2.869300, 0.365600, 13.304000, 481.500000, 19990.000000
-1.759800, 2.453800, 0.347000, -2.106800, 0.443900, -13.796000, 687.600000, 6135.000000
-1.051000, 2.508400, 0.728700, -1.779700, 0.352500, -13.304000, 809.300000, 6537.000000
0.992600, 0.677400, 0.835000, 0.157600, 0.378600, -26.608000, 863.400000, 2097.000000
0.538400, 1.286000, 0.912200, -0.373800, 0.300300, 13.304000, 862.800000, -2033.000000
0.139800, 1.975600, 1.057700, -0.917900, 0.326400, 26.116000, 807.300000, -6462.000000
0.353600, 1.891200, 1.122400, -0.768800, 0.365600, -26.609000, 684.000000, -12232.000000
0.955400, 0.762200, 0.858800, 0.096600, 0.339500, 0.000000, 475.500000, -19861.000000
2.650800, -0.269000, 1.190900, 1.459900, 0.352500, 12.812000, 164.700000, -24757.000000
0.570400, 1.030800, 0.800600, -0.230200, 0.365600, 26.116000, 0.000000, -28.000000
-1.965000, 3.182000, 0.608500, -2.573500, 0.326400, 13.304000, 90.100000, 10584.000000
-0.551200, 1.173000, 0.310900, -0.862100, 0.365600, 0.000000, 408.100000, 22200.000000
-1.313600, 1.218800, -0.047400, -1.266200, 0.352500, 0.492000, 641.700000, 7065.000000
-3.226800, 3.226800, 0.000000, -3.226800, 0.417800, 26.116000, 784.400000, 7904.000000
-0.573200, 0.384000, -0.094600, -0.478600, 0.326400, 0.492000, 854.400000, 3222.000000
1.616600, 0.345200, 0.980900, 0.635700, 0.287200, 0.000000, 868.300000, -937.000000
-0.325400, 2.962400, 1.318500, -1.643900, 0.287200, 0.000000, 828.000000, -5188.000000
0.085600, 2.143600, 1.114600, -1.029000, 0.378600, -0.492000, 724.200000, -10530.000000
0.767600, 0.722200, 0.744900, 0.022700, 0.352500, 26.116000, 541.600000, -17633.000000
2.947600, -1.103200, 0.922200, 2.025400, 0.378600, -26.608000, 252.400000, -25006.000000
0.365800, 0.817600, 0.591700, -0.225900, 0.365600, 26.116000, 4.400000, -4969.000000
-2.928200, 3.245600, 0.158700, -3.086900, 0.300300, 13.304000, 64.800000, 18444.000000
-0.074000, 0.849800, 0.387900, -0.461900, 0.378600, -13.304000, 380.100000, 22939.000000
-0.910400, 0.891800, -0.009300, -0.901100, 0.404700, 0.000000, 623.700000, 14904.000000
-0.729800, 3.223400, 1.246800, -1.976600, 0.365600, -27.100000, 772.200000, 4234.000000
-1.150600, 2.073600, 0.461500, -1.612100, 0.365600, -13.304000, 850.200000, 3633.000000
-0.853000, 1.628400, 0.387700, -1.240700, 0.274200, 0.492000, 869.500000, -255.000000
-2.395800, 2.042000, -0.176900, -2.218900, 0.352500, -12.812000, 834.300000, -4751.000000
-1.660000, 1.379200, -0.140400, -1.519600, 0.404700, 26.116000, 739.600000, -4950.000000
1.808800, -0.063200, 0.872800, 0.936000, 0.326400, 26.116000, 563.400000, -16860.000000
2.348200, -0.057000, 1.145600, 1.202600, 0.391700, 25.624000, 289.700000, -12300.000000
0.159400, 0.850200, 0.504800, -0.345400, 0.326400, -12.812000, 12.000000, -8873.000000
0.954800, 0.979400, 0.967100, -0.012300, 0.365600, -13.304000, 8.700000, 5859.000000
-2.974000, 0.438400, -1.267800, -1.706200, 0.600600, -26.609000, 272.400000, 24936.000000
-2.722800, 2.783400, 0.030300, -2.753100, 0.430900, -13.304000, 555.700000, 17446.000000
-1.921200, 2.275400, 0.177100, -2.098300, 0.509200, -0.984000, 732.500000, 10391.000000
-1.815200, 2.731600, 0.458200, -2.273400, 0.352500, 26.116000, 830.800000, 2563.000000
0.660800, 1.212200, 0.936500, -0.275700, 0.300300, 0.000000, 869.000000, 843.000000
-2.127600, 2.168200, 0.020300, -2.147900, 0.365600, 13.305000, 852.600000, -1639.000000
-1.467600, 2.304000, 0.418200, -1.885800, 0.378600, -13.304000, 778.000000, -8026.000000
-1.541400, 1.246400, -0.147500, -1.393900, 0.378600, 13.304000, 633.900000, -7148.000000
0.914600, 0.190200, 0.552400, 0.362200, 0.391700, 12.812000, 390.300000, -22382.000000
1.235000, 0.502600, 0.868800, 0.366200, 0.365600, 12.812000, 78.600000, -10323.000000
0.583800, 0.633000, 0.608400, -0.024600, 0.352500, 0.000000, 0.000000, 13.000000
-1.874400, 1.652400, -0.111000, -1.763400, 0.443900, -13.304000, 172.100000, 12363.000000
0.348200, 1.756600, 1.052400, -0.704200, 0.326400, -13.304000, 481.500000, 19990.000000
0.602600, 2.489800, 1.546200, -0.943600, 0.326400, -0.492000, 687.600000, 6135.000000
-1.338000, 2.708200, 0.685100, -2.023100, 0.443900, -27.100000, 809.300000, 6537.000000
1.137000, -0.786200, 0.175400, 0.961600, 0.287200, 0.492000, 863.400000, 2097.000000
1.837000, 0.491200, 1.164100, 0.672900, 0.300300, 26.116000, 862.800000, -2033.000000
0.659800, 2.461200, 1.560500, -0.900700, 0.313300, 12.812000, 807.300000, -6462.000000
-0.330400, 2.167800, 0.918700, -1.249100, 0.313300, -26.116000, 684.000000, -12232.000000
1.945400, -0.884600, 0.530400, 1.415000, 0.430900, -0.492000, 475.500000, -19861.000000
2.387200, 0.016400, 1.201800, 1.185400, 0.352500, -0.492000, 164.700000, -24757.000000
1.123800, 1.318800, 1.221300, -0.097500, 0.326400, -13.304000, 0.000000, -28.000000
-1.369800, 2.692400, 0.661300, -2.031100, 0.352500, 0.000000, 55.600000, 8779.000000
-0.805400, 2.248200, 0.721400, -1.526800, 0.339500, 0.000000, 368.600000, 23220.000000
0.829600, 0.020600, 0.425100, 0.404500, 0.443900, -13.796000, 616.200000, 7560.000000
-1.367800, 2.535200, 0.583700, -1.951500, 0.352500, 26.116000, 836.700000, -4578.000000
-1.716600, 2.006200, 0.144800, -1.861400, 0.352500, -12.812000, 742.100000, -9732.000000
-0.032600, 1.529400, 0.748400, -0.781000, 0.326400, -26.116000, 571.800000, -16556.000000
1.601800, -0.373600, 0.614100, 0.987700, 0.365600, 26.116000, 295.800000, -24456.000000
0.360800, 0.681600, 0.521200, -0.160400, 0.378600, -13.304000, 16.400000, -10498.000000
0.443000, 1.108800, 0.775900, -0.332900, 0.352500, -13.304000, 25.200000, 11463.000000
-1.512400, 1.734000, 0.110800, -1.623200, 0.274200, 13.796000, 315.400000, 24333.000000
-1.377000, 2.694800, 0.658900, -2.035900, 0.326400, 0.000000, 749.800000, 9598.000000
-0.060800, 2.921000, 1.430100, -1.490900, 0.378600, 25.132000, 839.200000, 2259.000000
-0.588600, 2.223200, 0.817300, -1.405900, 0.339500, 12.811000, 869.900000, 301.000000
-1.381800, 3.249200, 0.933700, -2.315500, 0.261100, -26.116000, 846.300000, -1929.000000
-1.191400, 2.463600, 0.636100, -1.827500, 0.378600, 12.812000, 763.100000, -8753.000000
-0.419200, 1.732800, 0.656800, -1.076000, 0.352500, 26.116000, 607.900000, -7647.000000
1.078400, -0.901200, 0.088600, 0.989800, 0.365600, -26.116000, 350.000000, -23384.000000
0.771600, 0.216800, 0.494200, 0.277400, 0.352500, 26.116000, 46.100000, -8401.000000
1.423800, 1.136200, 1.280000, 0.143800, 0.339500, -26.608000, 0.000000, 89.000000
-2.501600, 3.211600, 0.355000, -2.856600, 0.300300, -12.812000, 699.600000, 11830.000000
-2.275400, 3.094800, 0.409700, -2.685100, 0.365600, 26.116000, 814.000000, 6256.000000
-1.774800, 2.582400, 0.403800, -2.178600, 0.352500, 0.000000, 865.300000, 1781.000000
-0.490000, 3.230400, 1.370200, -1.860200, 0.248100, 0.000000, 861.100000, -2271.000000
-2.332800, 1.898400, -0.217200, -2.115600, 0.483100, -0.492000, 800.600000, -6841.000000
2.257400, -0.496400, 0.880500, 1.376900, 0.365600, -13.304000, 146.400000, -24353.000000
0.934400, 1.363000, 1.148700, -0.214300, 0.352500, -13.304000, 0.000000, 0.000000
1.039000, 1.156800, 1.097900, -0.058900, 0.352500, 26.116000, 0.000000, 0.000000
-3.221000, 3.221000, 0.000000, -3.221000, 0.365600, -12.812000, 123.800000, 23082.000000
-1.092200, 2.838800, 0.873300, -1.965500, 0.313300, 0.000000, 435.200000, 21426.000000
-0.507600, 2.377800, 0.935100, -1.442700, 0.326400, -13.304000, 662.200000, 13381.000000
-0.595200, 2.413600, 0.909200, -1.504400, 0.339500, 12.812000, 793.800000, 7405.000000
-0.234400, 1.286800, 0.526200, -0.760600, 0.352500, 26.116000, 858.100000, 1387.000000
-1.073200, -0.517400, -0.795300, -0.277900, 0.496200, 26.116000, 866.800000, -1326.000000
-2.344800, 1.815200, -0.264800, -2.080000, 0.496200, -0.492000, 821.100000, -2839.000000
0.031000, 2.131000, 1.081000, -1.050000, 0.313300, 0.000000, 710.500000, -11121.000000
-0.078400, 2.594000, 1.257800, -1.336200, 0.352500, 12.812000, 518.900000, -9250.000000
2.309600, -0.103800, 1.102900, 1.206700, 0.326400, -26.116000, 221.000000, -25170.000000
0.473200, 1.567800, 1.020500, -0.547300, 0.365600, 26.115000, 0.900000, -843.000000
-1.006600, 2.274800, 0.634100, -1.640700, 0.365600, 12.812000, 408.100000, 22200.000000
-1.897800, 3.214000, 0.658100, -2.555900, 0.313300, -13.305000, 641.700000, 7065.000000
-2.090000, 2.267400, 0.088700, -2.178700, 0.365600, -26.116000, 784.400000, 7904.000000
-2.888200, 2.832800, -0.027700, -2.860500, 0.404700, 26.116000, 868.300000, -937.000000
-0.796800, 2.158200, 0.680700, -1.477500, 0.313300, -26.116000, 828.000000, -5188.000000
-1.332400, 2.636000, 0.651800, -1.984200, 0.365600, -13.304000, 724.200000, -10530.000000
0.153800, 0.201000, 0.177400, -0.023600, 0.391700, 0.000000, 541.600000, -17633.000000
2.578600, -0.540800, 1.018900, 1.559700, 0.326400, 0.000000, 252.400000, -25006.000000
0.919400, 1.743200, 1.331300, -0.411900, 0.352500, -26.608000, 4.400000, -4969.000000
0.444600, 0.488200, 0.466400, -0.021800, 0.391700, -13.304000, 5.800000, 4402.000000
-0.283600, -0.015000, -0.149300, -0.134300, 0.378600, 13.304000, 259.900000, 12511.000000
-3.223400, 0.587600, -1.317900, -1.905500, 0.470000, -25.624000, 546.900000, 17758.000000
-3.214000, 2.709000, -0.252500, -2.961500, 0.457000, 26.115000, 727.300000, 5282.000000
0.751800, -0.769800, -0.009000, 0.760800, 0.378600, 0.000000, 829.600000, 5259.000000
-2.826000, 1.071200, -0.877400, -1.948600, 0.470000, 13.304000, 782.000000, -7824.000000
1.668200, -0.211000, 0.728600, 0.939600, 0.339500, 26.116000, 637.500000, -14089.000000
2.299600, -0.015200, 1.142200, 1.157400, 0.352500, 12.812000, 401.500000, -22078.000000
1.946600, 0.448400, 1.197500, 0.749100, 0.365600, -26.608000, 83.800000, -21289.000000
0.702600, 0.729800, 0.716200, -0.013600, 0.391700, -13.305000, 0.000000, 1.000000
-3.008200, 3.258600, 0.125200, -3.133400, 0.248100, 14.288000, 165.900000, 24534.000000
-2.302800, 2.953800, 0.325500, -2.628300, 0.457000, 25.624000, 471.500000, 20311.000000
-3.216400, 2.329200, -0.443600, -2.772800, 0.404700, -12.812000, 684.600000, 12462.000000
-1.271600, 2.709000, 0.718700, -1.990300, 0.326400, -13.304000, 806.000000, 6727.000000
-0.176000, 1.906000, 0.865000, -1.041000, 0.261100, -12.812000, 862.400000, 1108.000000
-0.303600, 2.691000, 1.193700, -1.497300, 0.248100, 13.305000, 863.800000, -1875.000000
-0.957200, 2.658800, 0.850800, -1.808000, 0.313300, -26.116000, 810.500000, -3161.000000
0.351000, 1.305600, 0.828300, -0.477300, 0.365600, 12.812000, 690.100000, -11980.000000
0.956600, 1.089200, 1.022900, -0.066300, 0.339500, -13.304000, 485.400000, -9810.000000
2.197400, -1.186600, 0.505400, 1.692000, 0.365600, 0.000000, 177.100000, -24945.000000
0.586200, 0.831600, 0.708900, -0.122700, 0.352500, 0.000000, 0.000000, -42.000000
-3.228000, 3.228000, 0.000000, -3.228000, 0.274200, 13.796000, 84.800000, 20505.000000
-1.143200, 2.749200, 0.803000, -1.946200, 0.313300, -26.116000, 397.000000, 22501.000000
-1.990800, 2.821800, 0.415500, -2.406300, 0.391700, 12.812000, 638.200000, 14339.000000
-1.781600, 2.699000, 0.458700, -2.240300, 0.326400, -26.116000, 780.400000, 8108.000000
-2.379200, 2.580000, 0.100400, -2.479600, 0.443900, -0.492000, 852.800000, 1672.000000
-0.318800, 1.712800, 0.697000, -1.015800, 0.326400, 0.000000, 868.800000, -781.000000
-2.410600, 2.594800, 0.092100, -2.502700, 0.417800, -13.304000, 830.600000, -2528.000000
