1.551600, 1.432800, 0.052200, 26.139000, 0.100000, 0.000000
1.638800, 1.282800, 0.078400, -13.258000, 0.100000, 0.000000
1.229000, 1.170000, 0.078400, 0.000000, 0.100000, 0.000000
1.545400, 1.295800, 0.091400, -13.258000, 0.100000, 0.000000
1.313600, 0.940400, 0.104500, 26.139000, 0.100000, 0.000000
1.299600, 0.945000, 0.104500, 26.139000, 0.100000, 0.000000
1.135200, 0.760000, 0.104500, 0.000000, 0.100000, 0.000000
1.101800, 0.664000, 0.117600, 26.139000, 0.100000, 0.000000
0.735400, 0.267400, 0.104500, 13.258000, 0.100000, 0.000000
1.045000, 0.594400, 0.117600, 26.139000, 0.100000, 0.000000
1.004600, 0.585000, 0.104500, 0.000000, 0.100000, 0.000000
1.071800, 0.480600, 0.117600, 26.139000, 0.100000, 0.000000
1.014800, 0.488200, 0.104500, 0.000000, 0.100000, 0.000000
1.016600, 0.486000, 0.078400, 13.258000, 0.100000, 0.000000
1.016800, 0.506600, 0.104500, 0.000000, 0.100000, 0.000000
1.395400, 0.838800, 0.091400, 26.139000, 0.100000, 0.000000
1.429400, 0.908800, 0.078400, 0.000000, 0.100000, 0.000000
1.069800, 0.958000, 0.091400, 0.000000, 0.100000, 0.000000
1.249400, 0.769800, 0.104500, 26.139000, 0.100000, 0.000000
1.069200, 0.941000, 0.104500, 26.139000, 0.100000, 0.000000
1.015600, 0.977800, 0.091400, 0.000000, 0.100000, 0.000000
0.867800, 0.766600, 0.104500, 0.000000, 0.100000, 0.000000
0.524800, 0.390800, 0.091400, -12.881000, 0.100000, 0.000000
1.070400, 0.862400, 0.117600, -13.258000, 0.100000, 0.000000
1.004200, 0.905800, 0.104500, 26.139000, 0.100000, 0.000000
0.980200, 0.937200, 0.091400, 0.000000, 0.100000, 0.000000
1.158800, 1.090400, 0.117600, 12.881000, 0.100000, 0.000000
1.156400, 1.108600, 0.091400, 26.139000, 0.100000, 0.000000
1.095600, 0.824000, 0.091400, 0.000000, 0.100000, 0.000000
1.021000, 0.913800, 0.091400, 0.000000, 0.100000, 0.000000
1.052200, 0.587600, 0.091400, -26.139000, 0.100000, 0.000000
1.317400, 0.690200, 0.117600, -13.258000, 0.100000, 0.000000
0.920000, 0.762000, 0.104500, 0.000000, 0.100000, 0.000000
1.207600, 0.825000, 0.104500, 26.139000, 0.100000, 0.000000
0.959200, 0.639800, 0.104500, 0.000000, 0.100000, 0.000000
1.014200, 0.904200, 0.117600, -13.258000, 0.100000, 0.000000
1.433800, 0.804600, 0.130600, -26.516000, 0.100000, 0.000000
0.946000, 0.237600, 0.104500, -26.139000, 0.100000, 0.000000
1.267800, 0.601000, 0.104500, 26.139000, 0.100000, 0.000000
1.040400, 0.843800, 0.104500, 26.139000, 0.100000, 0.000000
0.826200, 0.727200, 0.078400, 13.258000, 0.100000, 0.000000
1.465000, 0.806200, 0.117600, 12.881000, 0.100000, 0.000000
1.114200, 0.841800, 0.104500, 26.139000, 0.100000, 0.000000
1.025000, 1.008400, 0.104500, 26.139000, 0.100000, 0.000000
0.793800, 0.548600, 0.091400, 13.258000, 0.100000, 0.000000
0.902600, 0.769800, 0.117600, 26.139000, 0.100000, 0.000000
0.946800, 0.696000, 0.104500, 0.000000, 0.100000, 0.000000
1.041400, 0.877800, 0.104500, 26.139000, 0.100000, 0.000000
1.166600, 1.082600, 0.104500, -13.258000, 0.100000, 0.000000
1.022000, 0.881000, 0.104500, 26.139000, 0.100000, 0.000000
0.998600, 0.893200, 0.104500, 26.139000, 0.100000, 0.000000
1.059200, 0.850600, 0.104500, 26.139000, 0.100000, 0.000000
1.361600, 0.886400, 0.104500, -13.258000, 0.100000, 0.000000
1.102000, 0.485400, 0.078400, 13.258000, 0.100000, 0.000000
1.398400, 0.902600, 0.117600, 12.881000, 0.100000, 0.000000
1.059800, 0.573800, 0.104500, 0.000000, 0.100000, 0.000000
1.290800, 0.707200, 0.091400, 0.000000, 0.100000, 0.000000
1.451400, 0.894400, 0.104500, -13.258000, 0.100000, 0.000000
1.331200, 0.694200, 0.104500, 26.139000, 0.100000, 0.000000
0.976000, 0.689000, 0.117600, 26.139000, 0.100000, 0.000000
1.023000, 0.946200, 0.117600, -13.258000, 0.100000, 0.000000
1.083600, 0.505000, 0.117600, 26.139000, 0.100000, 0.000000
1.089600, 0.808800, 0.117600, -13.258000, 0.100000, 0.000000
0.792400, 0.730800, 0.104500, 0.000000, 0.100000, 0.000000
1.007800, 0.499000, 0.117600, 26.139000, 0.100000, 0.000000
1.402800, 0.784600, 0.117600, 12.881000, 0.100000, 0.000000
1.172400, 0.651200, 0.078400, -26.139000, 0.100000, 0.000000
1.242800, 0.591600, 0.104500, 26.139000, 0.100000, 0.000000
1.041600, 0.801600, 0.104500, 26.139000, 0.100000, 0.000000
1.127000, 0.738800, 0.091400, 0.000000, 0.100000, 0.000000
1.635600, 0.957800, 0.117600, -26.516000, 0.100000, 0.000000
1.223000, 1.045200, 0.104500, -13.258000, 0.100000, 0.000000
1.370400, 0.933800, 0.091400, 26.139000, 0.100000, 0.000000
1.137400, 0.854400, 0.078400, -26.139000, 0.100000, 0.000000
0.859600, 0.832600, 0.104500, 0.000000, 0.100000, 0.000000
0.799400, 0.534200, 0.117600, 0.000000, 0.100000, 0.000000
1.103200, 0.902800, 0.104500, 26.139000, 0.100000, 0.000000
0.903600, 0.744600, 0.104500, 0.000000, 0.100000, 0.000000
1.251800, 1.078400, 0.117600, 12.881000, 0.100000, 0.000000
0.864400, 0.745800, 0.117600, 26.139000, 0.100000, 0.000000
0.684000, 0.546400, 0.091400, 13.258000, 0.100000, 0.000000
0.945800, 0.972600, 0.091400, 0.000000, 0.100000, 0.000000
0.776000, 0.455200, 0.078400, -12.881000, 0.100000, 0.000000
0.974000, 0.947800, 0.104500, 26.139000, 0.100000, 0.000000
1.220600, 0.751800, 0.091400, 0.000000, 0.100000, 0.000000
1.106600, 0.534200, 0.104500, 0.000000, 0.100000, 0.000000
1.090800, 0.568000, 0.104500, 0.000000, 0.100000, 0.000000
1.273800, 0.730400, 0.078400, -26.139000, 0.100000, 0.000000
1.320000, 0.693000, 0.117600, -13.258000, 0.100000, 0.000000
1.065800, 0.942200, 0.104500, 26.139000, 0.100000, 0.000000
1.021800, 0.638000, 0.091400, -26.139000, 0.100000, 0.000000
1.215400, 0.704800, 0.117600, -13.258000, 0.100000, 0.000000
1.008800, 0.541000, 0.104500, 0.000000, 0.100000, 0.000000
1.228800, 0.609800, 0.091400, 0.000000, 0.100000, 0.000000
1.192800, 0.640400, 0.104500, 26.139000, 0.100000, 0.000000
1.016000, 0.482800, 0.091400, -26.139000, 0.100000, 0.000000
1.185200, 0.665800, 0.104500, 26.139000, 0.100000, 0.000000
1.227600, 0.664800, 0.104500, 26.139000, 0.100000, 0.000000
1.009400, 0.913600, 0.078400, -26.139000, 0.100000, 0.000000
0.987200, 0.616800, 0.091400, -26.139000, 0.100000, 0.000000
1.309000, 0.738200, 0.117600, -13.258000, 0.100000, 0.000000
1.311200, 1.064000, 0.117600, 12.881000, 0.100000, 0.000000
0.878600, 0.732800, 0.104500, 0.000000, 0.100000, 0.000000
0.708600, 0.549600, 0.091400, 13.258000, 0.100000, 0.000000
1.111200, 0.820200, 0.104500, 26.139000, 0.100000, 0.000000
1.237200, 1.038200, 0.117600, 12.881000, 0.100000, 0.000000
0.887800, 0.689200, 0.078400, 13.258000, 0.100000, 0.000000
1.390000, 0.871000, 0.091400, 26.139000, 0.100000, 0.000000
0.942000, 0.646200, 0.104500, 0.000000, 0.100000, 0.000000
1.023400, 0.929800, 0.091400, 0.000000, 0.100000, 0.000000
1.073600, 0.549600, 0.104500, 0.000000, 0.100000, 0.000000
1.308000, 0.678400, 0.104500, 26.139000, 0.100000, 0.000000
1.431200, 0.904800, 0.104500, -13.258000, 0.100000, 0.000000
1.072600, 0.583800, 0.091400, -26.139000, 0.100000, 0.000000
1.147600, 0.501400, 0.117600, 26.139000, 0.100000, 0.000000
1.522200, 0.812600, 0.117600, 12.881000, 0.100000, 0.000000
0.870000, 0.734200, 0.104500, 0.000000, 0.100000, 0.000000
1.204600, 0.717800, 0.104500, 26.139000, 0.100000, 0.000000
1.259000, 0.638600, 0.104500, 26.139000, 0.100000, 0.000000
1.104200, 0.380400, 0.104500, 0.000000, 0.100000, 0.000000
0.995800, 0.843800, 0.104500, 26.139000, 0.100000, 0.000000
1.310800, 0.868600, 0.117600, 12.881000, 0.100000, 0.000000
1.075800, 0.426600, 0.104500, 0.000000, 0.100000, 0.000000
1.016200, 0.838800, 0.091400, 0.000000, 0.100000, 0.000000
1.176600, 0.771200, 0.091400, 0.000000, 0.100000, 0.000000
1.324000, 0.659800, 0.091400, 0.000000, 0.100000, 0.000000
0.964600, 0.706200, 0.065300, -12.881000, 0.100000, 0.000000
1.135800, 0.542600, 0.104500, 0.000000, 0.100000, 0.000000
0.892800, 0.769000, 0.104500, 0.000000, 0.100000, 0.000000
1.121200, 0.874800, 0.117600, -13.258000, 0.100000, 0.000000
0.610200, 0.666400, 0.104500, -26.139000, 0.100000, 0.000000
1.068800, 0.878800, 0.117600, -13.258000, 0.100000, 0.000000
0.930000, 0.654200, 0.104500, 0.000000, 0.100000, 0.000000
1.087800, 0.827200, 0.091400, 0.000000, 0.100000, 0.000000
0.907800, 0.670000, 0.104500, 0.000000, 0.100000, 0.000000
0.821000, 0.765000, 0.091400, -26.139000, 0.100000, 0.000000
1.067000, 0.531600, 0.091400, -26.139000, 0.100000, 0.000000
1.303400, 0.665600, 0.091400, 0.000000, 0.100000, 0.000000
1.041200, 0.592800, 0.078400, 13.258000, 0.100000, 0.000000
1.135800, 0.515800, 0.104500, 0.000000, 0.100000, 0.000000
1.098800, 0.548400, 0.091400, -26.139000, 0.100000, 0.000000
0.971200, 0.347200, 0.104500, -26.139000, 0.100000, 0.000000
1.183800, 0.484400, 0.104500, 0.000000, 0.100000, 0.000000
0.905400, 0.736600, 0.104500, 0.000000, 0.100000, 0.000000
1.056200, 0.558800, 0.104500, 0.000000, 0.100000, 0.000000
0.758400, 0.475800, 0.104500, -26.139000, 0.100000, 0.000000
0.495600, 0.364000, 0.091400, -12.881000, 0.100000, 0.000000
1.143800, 0.732800, 0.104500, 26.139000, 0.100000, 0.000000
0.952000, 0.571000, 0.104500, 0.000000, 0.100000, 0.000000
1.119000, 0.403200, 0.091400, -26.139000, 0.100000, 0.000000
1.060600, 0.827400, 0.104500, 26.139000, 0.100000, 0.000000
1.325000, 0.633600, 0.091400, 0.000000, 0.100000, 0.000000
0.825400, 0.813600, 0.091400, -26.139000, 0.100000, 0.000000
