1.046,0.7188,0.0914,-26.139,0.1,0,,,0.1,1.046,0.7188
1.075,0.6912,0.0914,-26.139,0.1,0,,,0.1,1.075,0.6912
1.028,0.7354,0.1176,26.139,0.1,0,,,0.1,1.028,0.7354
0.8622,0.536,0.1045,-26.139,0.1,0,,,0.1,0.8622,0.536
0.8938,0.7656,0.0914,-26.139,0.1,0,,,0.1,0.8938,0.7656
1.0602,0.5792,0.0914,-26.139,0.1,0,,,0.1,1.0602,0.5792
1.0842,0.8794,0.1045,26.139,0.1,0,,,0.1,1.0842,0.8794
0.955,0.649,0.0914,-26.139,0.1,0,,,0.1,0.955,0.649
1.1094,0.4772,0.1176,26.139,0.1,0,,,0.1,1.1094,0.4772
0.9092,0.6634,0.1045,0,0.1,0,,,0.1,0.9092,0.6634
0.9766,0.5688,0.0914,-26.139,0.1,0,,,0.1,0.9766,0.5688
1.2126,0.678,0.1176,-13.258,0.1,0,,,0.1,1.2126,0.678
1.1826,0.7172,0.1045,26.139,0.1,0,,,0.1,1.1826,0.7172
1.5002,0.8474,0.0914,26.139,0.1,0,,,0.1,1.5002,0.8474
1.4184,0.6306,0.0914,0,0.1,0,,,0.1,1.4184,0.6306
1.566,0.8676,0.0914,26.139,0.1,0,,,0.1,1.566,0.8676
1.4222,0.698,0.0784,-26.139,0.1,0,,,0.1,1.4222,0.698
1.4774,0.6898,0.0784,-26.139,0.1,0,,,0.1,1.4774,0.6898
1.4472,0.7586,0.0914,0,0.1,0,,,0.1,1.4472,0.7586
1.4712,0.739,0.1045,26.139,0.1,0,,,0.1,1.4712,0.739
1.6482,0.9406,0.1045,-13.258,0.1,0,,,0.1,1.6482,0.9406
1.6122,0.9728,0.1176,12.881,0.1,0,,,0.1,1.6122,0.9728
1.2808,0.6142,0.1045,0,0.1,0,,,0.1,1.2808,0.6142
0.9978,0.8296,0.1176,26.139,0.1,0,,,0.1,0.9978,0.8296
1.0768,0.7064,0.1176,26.139,0.1,0,,,0.1,1.0768,0.7064
1.4036,1.049,0.1306,-26.516,0.1,0,,,0.1,1.4036,1.049
1.1626,0.9128,0.1045,26.139,0.1,0,,,0.1,1.1626,0.9128
0.8078,0.5608,0.1176,0,0.1,0,,,0.1,0.8078,0.5608
0.97,0.715,0.1176,26.139,0.1,0,,,0.1,0.97,0.715
0.957,0.7056,0.1176,26.139,0.1,0,,,0.1,0.957,0.7056
1.0002,0.6514,0.0784,13.258,0.1,0,,,0.1,1.0002,0.6514
1.0914,0.872,0.1176,-13.258,0.1,0,,,0.1,1.0914,0.872
1.1304,0.8388,0.1045,26.139,0.1,0,,,0.1,1.1304,0.8388
0.799,0.4828,0.0914,13.258,0.1,0,,,0.1,0.799,0.4828
0.9588,0.6914,0.1045,0,0.1,0,,,0.1,0.9588,0.6914
1.0888,0.9306,0.0784,-26.139,0.1,0,,,0.1,1.0888,0.9306
0.9786,0.7144,0.1176,26.139,0.1,0,,,0.1,0.9786,0.7144
1.1412,0.9224,0.1045,26.139,0.1,0,,,0.1,1.1412,0.9224
1.1692,0.9424,0.1045,26.139,0.1,0,,,0.1,1.1692,0.9424
1.072,0.707,0.0914,-26.139,0.1,0,,,0.1,1.072,0.707
1.3696,0.7432,0.0914,0,0.1,0,,,0.1,1.3696,0.7432
1.0326,0.733,0.1176,26.139,0.1,0,,,0.1,1.0326,0.733
1.18,0.5538,0.1176,26.139,0.1,0,,,0.1,1.18,0.5538
1.299,0.686,0.1176,-13.258,0.1,0,,,0.1,1.299,0.686
0.739,0.5464,0.1045,-26.139,0.1,0,,,0.1,0.739,0.5464
1.377,0.5758,0.1176,-13.258,0.1,0,,,0.1,1.377,0.5758
1.2274,0.7128,0.1176,-13.258,0.1,0,,,0.1,1.2274,0.7128
1.0734,0.8252,0.1176,-13.258,0.1,0,,,0.1,1.0734,0.8252
1.3016,0.579,0.1045,26.139,0.1,0,,,0.1,1.3016,0.579
1.2328,0.672,0.1045,26.139,0.1,0,,,0.1,1.2328,0.672
1.5918,0.6818,0.0914,26.139,0.1,0,,,0.1,1.5918,0.6818
1.0768,0.5282,0.0914,-26.139,0.1,0,,,0.1,1.0768,0.5282
1.1662,0.48,0.0784,13.258,0.1,0,,,0.1,1.1662,0.48
1.3724,0.6432,0.0784,-26.139,0.1,0,,,0.1,1.3724,0.6432
1.5638,0.85,0.0914,26.139,0.1,0,,,0.1,1.5638,0.85
1.4022,0.7092,0.0914,0,0.1,0,,,0.1,1.4022,0.7092
1.5998,0.89,0.0914,26.139,0.1,0,,,0.1,1.5998,0.89
1.618,0.9378,0.1045,-13.258,0.1,0,,,0.1,1.618,0.9378
1.4832,0.7518,0.0914,0,0.1,0,,,0.1,1.4832,0.7518
1.449,0.8058,0.1045,26.139,0.1,0,,,0.1,1.449,0.8058
1.4712,0.8052,0.1045,26.139,0.1,0,,,0.1,1.4712,0.8052
1.2434,0.694,0.1176,26.139,0.1,0,,,0.1,1.2434,0.694
1.4532,1.1656,0.0914,26.139,0.1,0,,,0.1,1.4532,1.1656
1.2466,0.6438,0.1045,0,0.1,0,,,0.1,1.2466,0.6438
1.0646,0.8156,0.1176,26.139,0.1,0,,,0.1,1.0646,0.8156
1.0842,0.7572,0.1176,26.139,0.1,0,,,0.1,1.0842,0.7572
0.8568,0.5968,0.0914,13.258,0.1,0,,,0.1,0.8568,0.5968
0.9626,0.8098,0.1176,26.139,0.1,0,,,0.1,0.9626,0.8098
1.0382,0.6984,0.1306,-13.258,0.1,0,,,0.1,1.0382,0.6984
1.1946,0.8584,0.1045,26.139,0.1,0,,,0.1,1.1946,0.8584
1.0982,0.933,0.1306,12.881,0.1,0,,,0.1,1.0982,0.933
0.7712,0.5464,0.1045,-26.139,0.1,0,,,0.1,0.7712,0.5464
0.9614,0.6812,0.1045,0,0.1,0,,,0.1,0.9614,0.6812
1.0928,0.8798,0.1045,26.139,0.1,0,,,0.1,1.0928,0.8798
1.1038,0.874,0.1045,26.139,0.1,0,,,0.1,1.1038,0.874
0.9646,0.6832,0.0914,-26.139,0.1,0,,,0.1,0.9646,0.6832
0.9468,0.7132,0.0914,-26.139,0.1,0,,,0.1,0.9468,0.7132
1.1844,0.8534,0.1045,26.139,0.1,0,,,0.1,1.1844,0.8534
1.2046,0.5678,0.1045,0,0.1,0,,,0.1,1.2046,0.5678
0.8068,0.625,0.1045,-26.139,0.1,0,,,0.1,0.8068,0.625
1.2344,0.8954,0.1045,26.139,0.1,0,,,0.1,1.2344,0.8954
1.3866,0.741,0.0914,0,0.1,0,,,0.1,1.3866,0.741
1.317,0.7658,0.1176,-13.258,0.1,0,,,0.1,1.317,0.7658
1.2122,0.5018,0.1045,0,0.1,0,,,0.1,1.2122,0.5018
0.9472,0.3938,0.1176,0,0.1,0,,,0.1,0.9472,0.3938
0.9442,0.6682,0.1045,0,0.1,0,,,0.1,0.9442,0.6682
0.9822,0.5918,0.1045,0,0.1,0,,,0.1,0.9822,0.5918
1.1412,0.7786,0.1176,-13.258,0.1,0,,,0.1,1.1412,0.7786
0.9752,0.5838,0.0914,-26.139,0.1,0,,,0.1,0.9752,0.5838
1.228,0.6956,0.1176,-13.258,0.1,0,,,0.1,1.228,0.6956
1.3076,0.6632,0.0914,0,0.1,0,,,0.1,1.3076,0.6632
1.4966,0.846,0.0914,26.139,0.1,0,,,0.1,1.4966,0.846
1.5342,0.856,0.0914,26.139,0.1,0,,,0.1,1.5342,0.856
1.3682,0.7026,0.0914,0,0.1,0,,,0.1,1.3682,0.7026
1.6092,0.8628,0.0653,-26.139,0.1,0,,,0.1,1.6092,0.8628
1.3988,0.7756,0.0784,-26.139,0.1,0,,,0.1,1.3988,0.7756
1.6226,0.9208,0.0914,26.139,0.1,0,,,0.1,1.6226,0.9208
1.2606,0.69,0.0914,-26.139,0.1,0,,,0.1,1.2606,0.69
1.281,1.0044,0.1306,12.881,0.1,0,,,0.1,1.281,1.0044
1.1194,0.7498,0.0914,-26.139,0.1,0,,,0.1,1.1194,0.7498
0.9512,0.9116,0.1045,0,0.1,0,,,0.1,0.9512,0.9116
0.8868,0.5996,0.1045,-26.139,0.1,0,,,0.1,0.8868,0.5996
1.1348,0.9282,0.1176,-13.258,0.1,0,,,0.1,1.1348,0.9282
1.131,0.9098,0.1176,-13.258,0.1,0,,,0.1,1.131,0.9098
0.9118,0.7112,0.1176,26.139,0.1,0,,,0.1,0.9118,0.7112
1.1248,0.8336,0.1045,26.139,0.1,0,,,0.1,1.1248,0.8336
1.0684,0.8912,0.1176,-13.258,0.1,0,,,0.1,1.0684,0.8912
1.2932,1.0108,0.1045,-13.258,0.1,0,,,0.1,1.2932,1.0108
1.1118,0.8572,0.1045,26.139,0.1,0,,,0.1,1.1118,0.8572
1.333,1.0346,0.1045,-13.258,0.1,0,,,0.1,1.333,1.0346
1.2058,0.8256,0.0914,0,0.1,0,,,0.1,1.2058,0.8256
1.201,1.2114,0.0914,26.139,0.1,0,,,0.1,1.201,1.2114
0.9708,0.4668,0.1045,-26.139,0.1,0,,,0.1,0.9708,0.4668
1.3688,1.1284,0.1176,12.881,0.1,0,,,0.1,1.3688,1.1284
1.4018,0.7394,0.1045,26.139,0.1,0,,,0.1,1.4018,0.7394
1.2208,0.5848,0.0914,-26.139,0.1,0,,,0.1,1.2208,0.5848
1.4116,0.7236,0.1176,-13.258,0.1,0,,,0.1,1.4116,0.7236
1.1542,0.5998,0.1176,26.139,0.1,0,,,0.1,1.1542,0.5998
1.1034,0.9784,0.1306,12.881,0.1,0,,,0.1,1.1034,0.9784
1.4282,0.6296,0.1306,12.881,0.1,0,,,0.1,1.4282,0.6296
1.1352,0.562,0.1045,0,0.1,0,,,0.1,1.1352,0.562
0.9582,0.7168,0.1045,0,0.1,0,,,0.1,0.9582,0.7168
1.2836,0.7068,0.1176,-13.258,0.1,0,,,0.1,1.2836,0.7068
1.2156,1.115,0.1306,-26.516,0.1,0,,,0.1,1.2156,1.115
1.2412,0.3716,0.0784,13.258,0.1,0,,,0.1,1.2412,0.3716
1.2096,0.7498,0.1045,26.139,0.1,0,,,0.1,1.2096,0.7498
1.1518,0.4602,0.0784,13.258,0.1,0,,,0.1,1.1518,0.4602
1.0738,0.5382,0.0914,-26.139,0.1,0,,,0.1,1.0738,0.5382
1.1298,0.4956,0.1045,0,0.1,0,,,0.1,1.1298,0.4956
1.1406,0.4904,0.0914,-26.139,0.1,0,,,0.1,1.1406,0.4904
1.1056,0.5506,0.0914,-26.139,0.1,0,,,0.1,1.1056,0.5506
1.328,0.6928,0.1045,26.139,0.1,0,,,0.1,1.328,0.6928
1.36,0.6918,0.0784,-26.139,0.1,0,,,0.1,1.36,0.6918
1.5262,0.9128,0.0914,26.139,0.1,0,,,0.1,1.5262,0.9128
1.5276,0.9258,0.0914,26.139,0.1,0,,,0.1,1.5276,0.9258
1.2792,0.5252,0.0784,13.258,0.1,0,,,0.1,1.2792,0.5252
1.3184,0.58,0.0784,13.258,0.1,0,,,0.1,1.3184,0.58
1.3142,0.6074,0.0914,-26.139,0.1,0,,,0.1,1.3142,0.6074
1.4642,0.8068,0.1045,26.139,0.1,0,,,0.1,1.4642,0.8068
1.4158,0.8422,0.1045,26.139,0.1,0,,,0.1,1.4158,0.8422
1.0722,0.4734,0.1045,-26.139,0.1,0,,,0.1,1.0722,0.4734
0.9592,0.5618,0.1045,-26.139,0.1,0,,,0.1,0.9592,0.5618
0.8102,0.673,0.1045,-26.139,0.1,0,,,0.1,0.8102,0.673
1.2248,0.9158,0.1045,26.139,0.1,0,,,0.1,1.2248,0.9158
0.9894,0.7782,0.1176,26.139,0.1,0,,,0.1,0.9894,0.7782
0.9944,0.7376,0.1176,26.139,0.1,0,,,0.1,0.9944,0.7376
0.8722,0.4842,0.1176,0,0.1,0,,,0.1,0.8722,0.4842
1.1902,0.8302,0.1045,26.139,0.1,0,,,0.1,1.1902,0.8302
0.7528,0.555,0.1176,0,0.1,0,,,0.1,0.7528,0.555
0.8926,0.7392,0.1306,-13.258,0.1,0,,,0.1,0.8926,0.7392
1.0976,0.8602,0.0914,0,0.1,0,,,0.1,1.0976,0.8602
1.154,0.8068,0.1176,-13.258,0.1,0,,,0.1,1.154,0.8068
1.2568,1.0382,0.1176,12.881,0.1,0,,,0.1,1.2568,1.0382
0.7254,0.547,0.1045,-26.139,0.1,0,,,0.1,0.7254,0.547
1.3184,0.998,0.1176,12.881,0.1,0,,,0.1,1.3184,0.998
1.129,0.8484,0.1045,26.139,0.1,0,,,0.1,1.129,0.8484
1.457,1.2386,0.0914,-13.258,0.1,0,,,0.1,1.457,1.2386
1.3606,1.0212,0.1045,-13.258,0.1,0,,,0.1,1.3606,1.0212
0.9472,0.7798,0.0914,-26.139,0.1,0,,,0.1,0.9472,0.7798
1.0162,0.7322,0.1045,0,0.1,0,,,0.1,1.0162,0.7322
1.5274,0.9094,0.0914,26.139,0.1,0,,,0.1,1.5274,0.9094
1.0292,0.7346,0.0914,-26.139,0.1,0,,,0.1,1.0292,0.7346
1.4268,0.6892,0.1176,-13.258,0.1,0,,,0.1,1.4268,0.6892
1.1332,0.6354,0.1045,0,0.1,0,,,0.1,1.1332,0.6354
1.0794,0.6738,0.1306,-13.258,0.1,0,,,0.1,1.0794,0.6738
0.912,0.7326,0.1176,26.139,0.1,0,,,0.1,0.912,0.7326
0.9772,0.2902,0.1045,-26.139,0.1,0,,,0.1,0.9772,0.2902
0.7812,0.4036,0.1176,0,0.1,0,,,0.1,0.7812,0.4036
1.2284,0.6266,0.0914,0,0.1,0,,,0.1,1.2284,0.6266
1.0622,0.4542,0.1045,0,0.1,0,,,0.1,1.0622,0.4542
1.2268,0.6374,0.1045,26.139,0.1,0,,,0.1,1.2268,0.6374
1.2234,0.6496,0.1045,26.139,0.1,0,,,0.1,1.2234,0.6496
1.4498,0.8518,0.0914,26.139,0.1,0,,,0.1,1.4498,0.8518
1.2124,0.4246,0.0784,13.258,0.1,0,,,0.1,1.2124,0.4246
1.2814,0.7508,0.0914,0,0.1,0,,,0.1,1.2814,0.7508
1.406,0.6678,0.0784,-26.139,0.1,0,,,0.1,1.406,0.6678
1.6122,0.8474,0.1045,-13.258,0.1,0,,,0.1,1.6122,0.8474
1.2378,0.5594,0.0784,13.258,0.1,0,,,0.1,1.2378,0.5594
1.4664,0.7178,0.0914,0,0.1,0,,,0.1,1.4664,0.7178
1.4658,0.7518,0.0914,0,0.1,0,,,0.1,1.4658,0.7518
1.254,0.6738,0.1045,0,0.1,0,,,0.1,1.254,0.6738
1.2856,0.6124,0.1176,26.139,0.1,0,,,0.1,1.2856,0.6124
0.8672,0.6788,0.1045,-26.139,0.1,0,,,0.1,0.8672,0.6788
0.944,0.5828,0.1045,-26.139,0.1,0,,,0.1,0.944,0.5828
0.8696,0.6206,0.1045,-26.139,0.1,0,,,0.1,0.8696,0.6206
1.167,0.9762,0.1176,-13.258,0.1,0,,,0.1,1.167,0.9762
1.009,0.7544,0.1176,26.139,0.1,0,,,0.1,1.009,0.7544
0.846,0.5412,0.1045,-26.139,0.1,0,,,0.1,0.846,0.5412
0.935,0.7122,0.1045,0,0.1,0,,,0.1,0.935,0.7122
0.8526,0.7598,0.1176,26.139,0.1,0,,,0.1,0.8526,0.7598
0.9334,0.6698,0.0914,-26.139,0.1,0,,,0.1,0.9334,0.6698
0.9588,0.6558,0.0784,13.258,0.1,0,,,0.1,0.9588,0.6558
1.0662,0.9098,0.0784,-26.139,0.1,0,,,0.1,1.0662,0.9098
1.0788,0.9078,0.0914,0,0.1,0,,,0.1,1.0788,0.9078
1.0978,0.9116,0.0914,0,0.1,0,,,0.1,1.0978,0.9116
0.9848,0.7,0.0914,-26.139,0.1,0,,,0.1,0.9848,0.7
1.1414,0.911,0.1045,26.139,0.1,0,,,0.1,1.1414,0.911
0.9456,0.7786,0.0914,-26.139,0.1,0,,,0.1,0.9456,0.7786
1.4076,1.0268,0.1045,-13.258,0.1,0,,,0.1,1.4076,1.0268
1.104,0.9924,0.0784,-26.139,0.1,0,,,0.1,1.104,0.9924
1.1274,0.9926,0.1045,26.139,0.1,0,,,0.1,1.1274,0.9926
1.4128,0.7048,0.1176,-13.258,0.1,0,,,0.1,1.4128,0.7048
1.3022,0.7928,0.1176,-13.258,0.1,0,,,0.1,1.3022,0.7928
0.9726,0.606,0.1176,26.139,0.1,0,,,0.1,0.9726,0.606
0.8274,0.3804,0.1306,26.139,0.1,0,,,0.1,0.8274,0.3804
0.8324,0.7036,0.1176,26.139,0.1,0,,,0.1,0.8324,0.7036
1.1838,0.3426,0.1045,0,0.1,0,,,0.1,1.1838,0.3426
1.025,0.4878,0.1045,0,0.1,0,,,0.1,1.025,0.4878
1.2542,0.6058,0.0914,0,0.1,0,,,0.1,1.2542,0.6058
1.0496,0.4754,0.0914,-26.139,0.1,0,,,0.1,1.0496,0.4754
1.2322,0.6468,0.0914,0,0.1,0,,,0.1,1.2322,0.6468
1.4802,0.824,0.0914,26.139,0.1,0,,,0.1,1.4802,0.824
1.2746,0.702,0.0914,0,0.1,0,,,0.1,1.2746,0.702
1.5628,0.8106,0.0784,0,0.1,0,,,0.1,1.5628,0.8106
1.4592,0.6814,0.0914,0,0.1,0,,,0.1,1.4592,0.6814
1.2234,0.604,0.0914,-26.139,0.1,0,,,0.1,1.2234,0.604
1.5716,0.9728,0.0784,0,0.1,0,,,0.1,1.5716,0.9728
1.2744,0.6074,0.1045,0,0.1,0,,,0.1,1.2744,0.6074
1.2714,0.6108,0.0784,13.258,0.1,0,,,0.1,1.2714,0.6108
1.3602,0.8708,0.0914,0,0.1,0,,,0.1,1.3602,0.8708
0.9942,0.864,0.1176,26.139,0.1,0,,,0.1,0.9942,0.864
0.9836,0.7908,0.1045,0,0.1,0,,,0.1,0.9836,0.7908
1.0048,0.736,0.1176,26.139,0.1,0,,,0.1,1.0048,0.736
0.6456,0.3698,0.1045,13.258,0.1,0,,,0.1,0.6456,0.3698
0.9802,0.6992,0.1045,0,0.1,0,,,0.1,0.9802,0.6992
1.1234,0.8302,0.1045,26.139,0.1,0,,,0.1,1.1234,0.8302
1.0344,0.8964,0.1176,-13.258,0.1,0,,,0.1,1.0344,0.8964
0.9432,0.6408,0.0784,13.258,0.1,0,,,0.1,0.9432,0.6408
1.2244,1.0502,0.0914,26.139,0.1,0,,,0.1,1.2244,1.0502
1.0514,0.8894,0.1045,26.139,0.1,0,,,0.1,1.0514,0.8894
1.0946,0.8556,0.1045,26.139,0.1,0,,,0.1,1.0946,0.8556
0.9196,0.697,0.1045,0,0.1,0,,,0.1,0.9196,0.697
0.9286,0.713,0.0914,-26.139,0.1,0,,,0.1,0.9286,0.713
1.2796,1.0596,0.1045,-13.258,0.1,0,,,0.1,1.2796,1.0596
0.9508,0.732,0.0914,-26.139,0.1,0,,,0.1,0.9508,0.732
1.1524,0.894,0.0914,0,0.1,0,,,0.1,1.1524,0.894
1.0346,0.3636,0.0914,13.258,0.1,0,,,0.1,1.0346,0.3636
1.1502,0.6178,0.1045,0,0.1,0,,,0.1,1.1502,0.6178
1.0818,0.6868,0.1176,26.139,0.1,0,,,0.1,1.0818,0.6868
1.2888,0.818,0.1045,26.139,0.1,0,,,0.1,1.2888,0.818
1.0468,0.7058,0.1045,0,0.1,0,,,0.1,1.0468,0.7058
1.1332,0.5916,0.1306,-13.258,0.1,0,,,0.1,1.1332,0.5916
1.0086,0.6968,0.1045,0,0.1,0,,,0.1,1.0086,0.6968
1.111,0.5616,0.1045,0,0.1,0,,,0.1,1.111,0.5616
0.9582,0.6794,0.0784,13.258,0.1,0,,,0.1,0.9582,0.6794
1.0552,0.5564,0.1306,-13.258,0.1,0,,,0.1,1.0552,0.5564
1.3806,0.8454,0.1045,-13.258,0.1,0,,,0.1,1.3806,0.8454
0.918,0.2804,0.0914,13.258,0.1,0,,,0.1,0.918,0.2804
0.869,0.6794,0.0914,-26.139,0.1,0,,,0.1,0.869,0.6794
1.2674,0.614,0.1045,26.139,0.1,0,,,0.1,1.2674,0.614
1.2362,0.6604,0.1045,26.139,0.1,0,,,0.1,1.2362,0.6604
1.3062,0.5976,0.0914,0,0.1,0,,,0.1,1.3062,0.5976
1.213,0.7114,0.0914,0,0.1,0,,,0.1,1.213,0.7114
1.136,0.8096,0.0914,0,0.1,0,,,0.1,1.136,0.8096
1.4578,0.861,0.0914,26.139,0.1,0,,,0.1,1.4578,0.861
1.472,0.8736,0.0653,-26.139,0.1,0,,,0.1,1.472,0.8736
1.4732,0.8932,0.0784,0,0.1,0,,,0.1,1.4732,0.8932
1.5616,0.859,0.1045,-13.258,0.1,0,,,0.1,1.5616,0.859
1.4092,0.7926,0.0914,0,0.1,0,,,0.1,1.4092,0.7926
1.2354,0.641,0.0914,-26.139,0.1,0,,,0.1,1.2354,0.641
1.222,1.0124,0.1306,12.881,0.1,0,,,0.1,1.222,1.0124
1.2298,0.627,0.1176,26.139,0.1,0,,,0.1,1.2298,0.627
0.9972,0.7546,0.1306,-13.258,0.1,0,,,0.1,0.9972,0.7546
0.9798,0.7402,0.1306,-13.258,0.1,0,,,0.1,0.9798,0.7402
0.7954,0.542,0.1045,-26.139,0.1,0,,,0.1,0.7954,0.542
0.9644,0.6946,0.0914,-26.139,0.1,0,,,0.1,0.9644,0.6946
1.0796,0.87,0.1045,26.139,0.1,0,,,0.1,1.0796,0.87
0.8606,0.7258,0.1306,-13.258,0.1,0,,,0.1,0.8606,0.7258
1.265,1.0194,0.0784,0,0.1,0,,,0.1,1.265,1.0194
1.1174,0.8306,0.1045,26.139,0.1,0,,,0.1,1.1174,0.8306
0.923,0.7022,0.0653,-12.881,0.1,0,,,0.1,0.923,0.7022
1.1022,0.8682,0.0914,0,0.1,0,,,0.1,1.1022,0.8682
1.12,0.8678,0.0914,0,0.1,0,,,0.1,1.12,0.8678
1.3628,0.6544,0.1045,26.139,0.1,0,,,0.1,1.3628,0.6544
0.896,0.7824,0.1045,0,0.1,0,,,0.1,0.896,0.7824
1.1916,0.8724,0.1045,26.139,0.1,0,,,0.1,1.1916,0.8724
1.2534,0.8248,0.0784,-26.139,0.1,0,,,0.1,1.2534,0.8248
1.4086,1.0296,0.1045,-13.258,0.1,0,,,0.1,1.4086,1.0296
1.5154,0.971,0.0914,26.139,0.1,0,,,0.1,1.5154,0.971
1.1804,0.9614,0.0914,0,0.1,0,,,0.1,1.1804,0.9614
1.1876,0.629,0.1045,0,0.1,0,,,0.1,1.1876,0.629
1.1836,0.9704,0.1176,-13.258,0.1,0,,,0.1,1.1836,0.9704
1.5032,0.6612,0.0914,0,0.1,0,,,0.1,1.5032,0.6612
1.1802,0.6244,0.1045,0,0.1,0,,,0.1,1.1802,0.6244
0.9746,0.8044,0.0914,-26.139,0.1,0,,,0.1,0.9746,0.8044
1.2638,0.4994,0.0914,-26.139,0.1,0,,,0.1,1.2638,0.4994
1.1556,0.5756,0.1306,-13.258,0.1,0,,,0.1,1.1556,0.5756
1.2282,0.4786,0.1045,0,0.1,0,,,0.1,1.2282,0.4786
1.0988,0.5748,0.1176,26.139,0.1,0,,,0.1,1.0988,0.5748
0.9484,0.6966,0.0914,-26.139,0.1,0,,,0.1,0.9484,0.6966
0.913,0.3676,0.1045,-26.139,0.1,0,,,0.1,0.913,0.3676
1.2628,1.034,0.1176,12.881,0.1,0,,,0.1,1.2628,1.034
1.2886,0.658,0.1045,26.139,0.1,0,,,0.1,1.2886,0.658
1.2382,0.6918,0.1176,-13.258,0.1,0,,,0.1,1.2382,0.6918
1.42,0.8644,0.1176,12.881,0.1,0,,,0.1,1.42,0.8644
1.2764,1.0212,0.1176,12.881,0.1,0,,,0.1,1.2764,1.0212
1.1414,0.4804,0.1045,0,0.1,0,,,0.1,1.1414,0.4804
1.309,0.6862,0.1045,26.139,0.1,0,,,0.1,1.309,0.6862
1.3286,0.7064,0.0914,0,0.1,0,,,0.1,1.3286,0.7064
1.2678,0.7862,0.0914,0,0.1,0,,,0.1,1.2678,0.7862
1.4344,0.6558,0.0784,-26.139,0.1,0,,,0.1,1.4344,0.6558
1.4264,0.793,0.1045,26.139,0.1,0,,,0.1,1.4264,0.793
1.2664,0.6336,0.0914,-26.139,0.1,0,,,0.1,1.2664,0.6336
1.379,0.8518,0.1045,26.139,0.1,0,,,0.1,1.379,0.8518
1.2628,0.6198,0.1045,0,0.1,0,,,0.1,1.2628,0.6198
0.9466,0.5788,0.1045,-26.139,0.1,0,,,0.1,0.9466,0.5788
1.0138,0.8326,0.1045,0,0.1,0,,,0.1,1.0138,0.8326
0.9542,0.7974,0.1176,26.139,0.1,0,,,0.1,0.9542,0.7974
