1.221,1.969,0.0261,-13.258,90,0,0.374
0.6164,2.2714,0.0784,-13.258,90,0,0.8275
0.1818,2.1702,0.0784,26.139,90,0,0.9942
-0.9212,2.2246,0.1045,-0.377,90,0,1.5729
-1.6526,2.2644,0.0392,-26.139,90,0,1.9585
-1.4354,2.411,0.0392,0,90,0,1.9232
-1.3596,2.4342,0.0392,0,90,0,1.8969
-1.4762,2.4174,0.0522,0,90,0,1.9468
-1.581,2.481,0.0653,26.139,90,0,2.031
-1.9004,2.1774,0.0392,-12.881,90,0,2.0389
-1.5842,2.3836,0.0653,26.139,90,0,1.9839
-1.6022,2.4038,0.0522,0,90,0,2.003
-1.4436,2.5532,0.0522,26.139,90,0,1.9984
-1.6036,2.4568,0.0522,0,90,0,2.0302
-1.5896,2.4432,0.0522,0,90,0,2.0164
-1.5434,2.418,0.0392,-26.139,90,0,1.9807
-1.7496,2.3742,0.0522,-26.139,90,0,2.0619
-1.3546,2.5388,0.0653,-13.258,90,0,1.9467
-1.4734,2.423,0.0653,26.139,90,0,1.9482
-1.3448,2.5716,0.0522,26.139,90,0,1.9582
-1.3316,2.5248,0.0784,12.881,90,0,1.9282
-1.6698,2.2748,0.0522,-26.139,90,0,1.9723
-1.6718,2.22,0.0522,-26.139,90,0,1.9459
-1.4232,2.394,0.0392,-26.139,90,0,1.9086
-1.4654,2.4576,0.0653,26.139,90,0,1.9615
-1.9862,1.3816,0.1306,-13.258,90,0,1.6839
-1.0976,2.2108,0.0653,12.881,90,0,1.6542
-1.2578,2.2582,0.0392,0,90,0,1.758
-1.4662,2.448,0.0522,0,90,0,1.9571
-1.5202,2.1916,0.0653,0,90,0,1.8559
-1.2528,2.5024,0.0522,26.139,90,0,1.8776
-1.3244,2.5716,0.0522,26.139,90,0,1.948
-1.456,2.3786,0.0392,-26.139,90,0,1.9173
-1.6006,2.2548,0.0392,13.258,90,0,1.9277
-1.3756,2.4528,0.0522,26.139,90,0,1.9142
-1.5708,2.3824,0.0653,26.139,90,0,1.9766
-1.497,2.575,0.0392,0,90,0,2.036
-1.5708,2.3964,0.0522,0,90,0,1.9836
-1.421,2.558,0.0653,-13.258,90,0,1.9895
-1.47,2.582,0.0392,0,90,0,2.026
-1.375,2.4734,0.0392,0,90,0,1.9242
-1.5498,2.372,0.0392,-26.139,90,0,1.9609
-1.576,2.3908,0.0392,-26.139,90,0,1.9834
-1.4324,2.499,0.0392,0,90,0,1.9657
-1.674,2.2114,0.0522,-26.139,90,0,1.9427
-1.5302,2.368,0.0522,0,90,0,1.9491
-1.5484,2.2696,0.0522,-26.139,90,0,1.909
-1.6284,2.3188,0.0522,-26.139,90,0,1.9736
-1.4228,2.3356,0.0522,0,90,0,1.8792
-1.1332,2.62,0.0653,12.881,90,0,1.8766
-1.488,2.3934,0.0653,26.139,90,0,1.9407
-1.3372,2.4502,0.0653,-13.258,90,0,1.8937
-1.7152,2.2842,0.0522,-26.139,90,0,1.9997
-1.672,2.1908,0.0392,13.258,90,0,1.9314
-1.4264,2.5176,0.0653,-13.258,90,0,1.972
-1.3482,2.4772,0.0522,26.139,90,0,1.9127
-1.4244,2.3356,0.0653,26.139,90,0,1.88
-1.3746,1.83,0.0261,13.258,90,0,1.6023
-1.229,2.1284,0.0392,0,90,0,1.6787
-1.3828,2.1102,0.0522,0,90,0,1.7465
-1.2714,2.3658,0.0522,26.139,90,0,1.8186
-1.311,2.4586,0.0522,26.139,90,0,1.8848
-1.4594,2.3842,0.0522,0,90,0,1.9218
-1.4636,2.389,0.0653,26.139,90,0,1.9263
-1.6024,2.2428,0.0522,-26.139,90,0,1.9226
-1.5266,2.42,0.0522,0,90,0,1.9733
-1.5608,2.1508,0.0522,-26.139,90,0,1.8558
-1.4164,2.3224,0.0522,0,90,0,1.8694
-1.43,2.3902,0.0522,0,90,0,1.9101
-1.4836,2.3878,0.0653,26.139,90,0,1.9357
-1.3146,2.5282,0.0914,-26.516,90,0,1.9214
-1.6128,2.182,0.0522,-26.139,90,0,1.8974
-1.4736,2.3126,0.0522,0,90,0,1.8931
-1.3544,2.4778,0.0522,26.139,90,0,1.9161
-1.5004,2.3282,0.0653,26.139,90,0,1.9143
-1.3094,2.4414,0.0653,-13.258,90,0,1.8754
-1.3072,2.4596,0.0653,-13.258,90,0,1.8834
-1.4714,2.3324,0.0653,26.139,90,0,1.9019
-1.2698,2.5034,0.0653,-13.258,90,0,1.8866
-1.4248,2.412,0.0522,0,90,0,1.9184
-1.3022,2.5376,0.0522,26.139,90,0,1.9199
-1.4706,2.3772,0.0653,26.139,90,0,1.9239
-1.8878,1.9458,0.0653,13.258,90,0,1.9168
-1.665,2.2482,0.0653,0,90,0,1.9566
-1.506,2.3372,0.0392,-26.139,90,0,1.9216
-1.4322,2.3258,0.0522,0,90,0,1.879
-1.3816,2.5794,0.0392,0,90,0,1.9805
-1.3754,2.5106,0.0522,26.139,90,0,1.943
-1.4236,2.5052,0.0522,26.139,90,0,1.9644
-1.5232,1.8716,0.0784,26.139,90,0,1.6974
-1.095,1.9766,0.0522,26.139,90,0,1.5358
-1.6388,1.738,0.0392,-12.881,90,0,1.6884
-1.4312,2.1458,0.0653,26.139,90,0,1.7885
-1.4652,2.2674,0.0653,26.139,90,0,1.8663
-1.4656,2.3154,0.0522,0,90,0,1.8905
-1.3512,2.5206,0.0653,-13.258,90,0,1.9359
-1.308,2.4762,0.0653,-13.258,90,0,1.8921
-1.464,2.389,0.0653,26.139,90,0,1.9265
-1.5976,2.2008,0.0522,-26.139,90,0,1.8992
-1.4098,2.5212,0.0653,-13.258,90,0,1.9655
-1.6898,2.2028,0.0522,-26.139,90,0,1.9463
-1.6486,2.3924,0.0522,0,90,0,2.0205
-1.4758,2.4586,0.0522,26.139,90,0,1.9672
-1.7368,2.1554,0.0392,13.258,90,0,1.9461
-1.4262,2.702,0.0653,12.881,90,0,2.0641
-1.5244,2.4896,0.0653,-13.258,90,0,2.007
-1.6692,2.3664,0.0522,0,90,0,2.0178
-1.6846,2.193,0.0653,0,90,0,1.9388
-1.4574,2.363,0.0522,0,90,0,1.9102
-1.453,2.431,0.0522,0,90,0,1.942
-1.5116,2.463,0.0522,0,90,0,1.9873
-1.4884,2.6226,0.0784,12.881,90,0,2.0555
-1.6368,2.3698,0.0522,0,90,0,2.0033
-1.8426,2.2516,0.0653,0,90,0,2.0471
-1.5366,2.5002,0.0653,-13.258,90,0,2.0184
-1.6854,2.4156,0.0653,26.139,90,0,2.0505
-1.4602,2.5036,0.0522,26.139,90,0,1.9819
-1.6348,2.4716,0.0522,0,90,0,2.0532
-1.615,2.4258,0.0522,0,90,0,2.0204
-1.4466,2.5378,0.0653,-13.258,90,0,1.9922
-1.5872,2.4174,0.0653,26.139,90,0,2.0023
-1.7268,2.2368,0.0653,0,90,0,1.9818
-1.4374,2.491,0.0522,26.139,90,0,1.9642
-1.5706,2.3382,0.0522,0,90,0,1.9544
-1.7116,2.2216,0.0522,-26.139,90,0,1.9666
-1.5856,2.372,0.0522,0,90,0,1.9788
-1.5304,2.3284,0.0653,26.139,90,0,1.9294
